Data,Razão Social,CNPJ,Região,Estado,Município,Capacidade Produção Etanol Anidro (m³/d),Capacidade Produção Etanol Hidratado (m³/d)
01/12/2023,SANTA VITORIA ACUCAR E ALCOOL LTDA,07981751000185,SUDESTE,Minas Gerais,SANTA VITORIA,0,1200
01/12/2023,URUACU ACUCAR E ALCOOL LTDA,07987748000179,CENTRO OESTE,Goiás,URUACU,0,500
01/12/2023,CACU COMERCIO E INDUSTRIA DE ACUCAR E ALCOOL LTDA,07996345000196,CENTRO OESTE,Goiás,VICENTINOPOLIS,0,1200
01/12/2023,FLORESTA S/A ACUCAR E ALCOOL,08048772000105,CENTRO OESTE,Goiás,SANTO ANTONIO DA BARRA,550,880
01/12/2023,USINA CERRADAO LTDA,08056257000177,SUDESTE,Minas Gerais,FRUTAL,400,600
01/12/2023,VALE DO PONTAL ACUCAR E ETANOL LTDA.,08057019000186,SUDESTE,Minas Gerais,LIMEIRA DO OESTE,600,750
01/12/2023,RAIZEN ENERGIA S.A,08070508000330,SUDESTE,São Paulo,BARRA BONITA,1710,2200
01/12/2023,RAIZEN ENERGIA S.A,08070508006532,SUDESTE,São Paulo,GUARIBA,1110,1620
01/12/2023,RAIZEN ENERGIA S.A,08070508006613,SUDESTE,São Paulo,ARACATUBA,250,500
01/12/2023,RAIZEN ENERGIA S.A,08070508006702,SUDESTE,São Paulo,VALPARAISO,320,720
01/12/2023,RAIZEN ENERGIA S.A,08070508006885,SUDESTE,São Paulo,ANDRADINA,1330,1440
01/12/2023,RAIZEN ENERGIA S.A,08070508006966,SUDESTE,São Paulo,IPAUSSU,400,400
01/12/2023,RAIZEN ENERGIA S.A,08070508007261,SUDESTE,São Paulo,DOIS CORREGOS,185,430
01/12/2023,RAIZEN ENERGIA S.A,08070508008314,SUDESTE,São Paulo,BENTO DE ABREU,285,350
01/12/2023,RAIZEN ENERGIA S.A,08070508009477,SUDESTE,São Paulo,RIO DAS PEDRAS,250,370
01/12/2023,RAIZEN ENERGIA S.A,08070508009558,SUDESTE,São Paulo,JAU,160,550
01/12/2023,RAIZEN ENERGIA S.A,08070508009710,SUDESTE,São Paulo,MIRANDOPOLIS,0,360
01/12/2023,RAIZEN ENERGIA S.A,08070508012001,SUDESTE,São Paulo,CAPIVARI,0,320
01/12/2023,RAIZEN ENERGIA S.A,08070508012184,SUDESTE,São Paulo,PIRACICABA,865,1416
01/12/2023,RAIZEN ENERGIA S.A,08070508012265,SUDESTE,São Paulo,RAFARD,370,400
01/12/2023,RAIZEN ENERGIA S.A,08070508012427,SUDESTE,São Paulo,IGARAPAVA,750,970
01/12/2023,RAIZEN ENERGIA S.A,08070508012508,SUDESTE,São Paulo,IBATE,80,350
01/12/2023,RAIZEN ENERGIA S.A,08070508015795,SUDESTE,São Paulo,BOCAINA,600,750
01/12/2023,RAIZEN ENERGIA S.A,08070508015876,SUDESTE,São Paulo,BROTAS,0,625
01/12/2023,RAIZEN ENERGIA S.A,08070508016414,SUDESTE,São Paulo,ARARAQUARA,400,620
01/12/2023,RAIZEN ENERGIA S.A,08070508016767,CENTRO OESTE,Goiás,JATAI,0,2400
01/12/2023,ATVOS BIOENERGIA BRENCO S.A.,08070566001173,CENTRO OESTE,Goiás,PEROLANDIA,0,1700
01/12/2023,ATVOS BIOENERGIA BRENCO S.A.,08070566001254,CENTRO OESTE,Goiás,MINEIROS,1500,1700
01/12/2023,ATVOS BIOENERGIA BRENCO S.A.,08070566001688,CENTRO OESTE,Mato Grosso do Sul,COSTA RICA,750,1700
01/12/2023,ATVOS BIOENERGIA BRENCO S.A.,08070566001769,CENTRO OESTE,Mato Grosso,ALTO TAQUARI,1500,1700
01/12/2023,DA MATA S.A. - ACUCAR E ALCOOL,08110543000173,SUDESTE,São Paulo,VALPARAISO,800,1000
01/12/2023,ITUIUTABA BIOENERGIA LTDA.,08164344000148,SUDESTE,Minas Gerais,ITUIUTABA,800,900
01/12/2023,TROPICAL BIOENERGIA S.A.,08195806000194,CENTRO OESTE,Goiás,EDEIA,1600,2100
01/12/2023,ITUMBIARA ENERGETICA LTDA.,08312527000163,CENTRO OESTE,Goiás,ITUMBIARA,0,150
01/12/2023,CERRADINHO BIOENERGIA S.A.,08322396000103,CENTRO OESTE,Goiás,CHAPADAO DO CEU,0,2800
01/12/2023,BIOENERGETICA AROEIRA S.A.,08355201000113,SUDESTE,Minas Gerais,TUPACIGUARA,550,744
01/12/2023,FIGUEIRA INDUSTRIA E COMERCIO S/A - EM RECUPERACAO JUDICIAL,08391345000397,SUDESTE,São Paulo,ARACATUBA,450,700
01/12/2023,VALE DO TIJUCO ACUCAR E ALCOOL S.A.,08493354000127,SUDESTE,Minas Gerais,UBERABA,800,1250
01/12/2023,ITUMBIARA BIOENERGIA S.A.,08517600000133,CENTRO OESTE,Goiás,ITUMBIARA,800,900
01/12/2023,RIO CLARO AGROINDUSTRIAL S.A - EM RECUPERACAO JUDICIAL,08598391000108,CENTRO OESTE,Goiás,CACU,1200,1800
01/12/2023,USINA RIO PARDO S.A. EM RECUPERACAO JUDICIAL,08657268000102,SUDESTE,São Paulo,CERQUEIRA CESAR,0,550
01/12/2023,USINA PANORAMA S/A,08704527000109,CENTRO OESTE,Goiás,ITUMBIARA,400,600
01/12/2023,BIOENERGETICA VALE DO PARACATU SA,08793343000162,SUDESTE,Minas Gerais,JOAO PINHEIRO,600,1000
01/12/2023,FATIMA DO SUL AGRO-ENERGETICA S/A - ALCOOL E ACUCAR,08830263000130,CENTRO OESTE,Mato Grosso do Sul,FATIMA DO SUL,400,600
01/12/2023,ATVOS BIOENERGIA SANTA LUZIA S.A,08906558000142,CENTRO OESTE,Mato Grosso do Sul,NOVA ALVORADA DO SUL,900,2700
01/12/2023,COMPANHIA USINA SAO JOAO,08974214000170,NORDESTE,Paraíba,SANTA RITA,100,200
01/12/2023,CAMBUI ACUCAR E ALCOOL LTDA,09022388000104,CENTRO OESTE,Goiás,SANTA HELENA DE GOIAS,650,1480
01/12/2023,AGRO INDUSTRIAL TABU S.A,09053646000101,NORDESTE,Paraíba,CAAPORA,220,350
01/12/2023,PEDRO AFONSO BIOENERGIA LTDA,09067572000162,NORTE,Tocantins,PEDRO AFONSO,750,1500
01/12/2023,EBER BIO-ENERGIA E AGRICULTURA LTDA,09075242000119,CENTRO OESTE,Goiás,MONTES CLAROS DE GOIAS,0,400
01/12/2023,MIRIRI ALIMENTOS E BIOENERGIA S/A.,09090259000145,NORDESTE,Paraíba,SANTA RITA,540,660
01/12/2023,USINA MONTE ALEGRE SA,09094632000217,NORDESTE,Paraíba,MAMANGUAPE,180,250
01/12/2023,JAPUNGU AGROINDUSTRIAL LTDA,09357997000106,NORDESTE,Paraíba,SANTA RITA,210,510
01/12/2023,RAIZEN CAARAPO ACUCAR E ALCOOL LTDA,09538989000166,CENTRO OESTE,Mato Grosso do Sul,CAARAPO,1540,2100
01/12/2023,RAIZEN CAARAPO ACUCAR E ALCOOL LTDA,09538989000409,SUDESTE,São Paulo,PARAGUACU PAULISTA,580,480
01/12/2023,RAIZEN CAARAPO ACUCAR E ALCOOL LTDA,09538989000670,SUDESTE,São Paulo,MARACAI,690,635
01/12/2023,RAIZEN CAARAPO ACUCAR E ALCOOL LTDA,09538989000751,SUDESTE,São Paulo,TARUMA,760,1040
01/12/2023,TRIO COMERCIO DE ACUCAR E LOGISTICA LTDA,09602407000406,SUL,Rio Grande do Sul,NOVA SANTA RITA,0,1
01/12/2023,USINA UNIAO E INDUSTRIA SA,10204485000199,NORDESTE,Pernambuco,PRIMAVERA,100,200
01/12/2023,SJC BIOENERGIA LTDA,10249419000216,CENTRO OESTE,Goiás,QUIRINOPOLIS,350,1505
01/12/2023,SJC BIOENERGIA LTDA,10249419000305,CENTRO OESTE,Goiás,CACHOEIRA DOURADA,1470,1550
01/12/2023,COOPERATIVA DO AGRONEGOCIO DA CANA-DE-ACUCAR - AGROCAN,10258246000200,NORDESTE,Pernambuco,JOAQUIM NABUCO,280,400
01/12/2023,USINA SAO JOSE S/A,10362820000187,NORDESTE,Pernambuco,IGARASSU,90,240
01/12/2023,USINA IPOJUCA S/A,10384022000318,NORDESTE,Pernambuco,IPOJUCA,100,150
01/12/2023,DESTILARIA VEREDAS INDUSTRIA DE ACUCAR E ALCOOL LTDA,10452413000160,SUDESTE,Minas Gerais,JOAO PINHEIRO,150,300
01/12/2023,USINA PETRIBU SA,10645075000183,NORDESTE,Pernambuco,LAGOA DE ITAENGA,200,220
01/12/2023,USINA TRAPICHE S/A,10820645000124,NORDESTE,Pernambuco,SIRINHAEM,192,198
01/12/2023,USINA AYSÚ LTDA.,10921675000127,CENTRO OESTE,Mato Grosso,SORRISO,0,100
01/12/2023,AGRO SERRA INDUSTRIAL LTDA,11035672000159,NORDESTE,Maranhão,SAO RAIMUNDO DAS MANGABEIRAS,580,800
01/12/2023,BOM SUCESSO AGROINDUSTRIA S.A.,11092881000134,CENTRO OESTE,Goiás,GOIATUBA,1200,2100
01/12/2023,COOPERATIVA DO AGRONEGOCIO DOS ASSOCIADOS DA ASSOCIACAO DOS FORNECEDORES DE CANA-DE-ACUCAR,11169030000223,NORDESTE,Pernambuco,TIMBAUBA,190,330
01/12/2023,CIA AGROPASTORIL VALE DA PIRAGIBA,11486255000203,NORDESTE,Bahia,MUQUEM DE SAO FRANCISCO,0,0
01/12/2023,"PORTO SEGURO NEGOCIOS, EMPREENDIMENTOS E PARTICIPACOES SA",11689292000219,CENTRO OESTE,Mato Grosso,JACIARA,240,480
01/12/2023,COMPANHIA ALCOOLQUIMICA NACIONAL-ALCOOLQUIMICA,11699378000737,NORDESTE,Pernambuco,VITORIA DE SANTO ANTAO,280,550
01/12/2023,USINA CENTRAL OLHO D'AGUA S/A,11797222000101,NORDESTE,Pernambuco,CAMUTANGA,170,250
01/12/2023,INDUSTRIAL PORTO RICO S A - EM RECUPERACAO JUDICIAL,12217832000224,NORDESTE,Alagoas,CAMPO ALEGRE,190,420
01/12/2023,S A USINA CORURIPE ACUCAR E ALCOOL,12229415000200,NORDESTE,Alagoas,CORURIPE,350,430
01/12/2023,S A USINA CORURIPE ACUCAR E ALCOOL,12229415001001,SUDESTE,Minas Gerais,ITURAMA,650,700
01/12/2023,S A USINA CORURIPE ACUCAR E ALCOOL,12229415001435,SUDESTE,Minas Gerais,CAMPO FLORIDO,850,900
01/12/2023,S A USINA CORURIPE ACUCAR E ALCOOL,12229415001605,SUDESTE,Minas Gerais,LIMEIRA DO OESTE,350,650
01/12/2023,COOPERATIVA DE COLONIZACAO AGROPECUARIA E INDUSTRIAL PINDORAMA LTDA,12229753000152,NORDESTE,Alagoas,CORURIPE,160,340
01/12/2023,USINA CANSANCAO DE SINIMBU SA - EM RECUPERACAO JUDICIAL,12272498000201,NORDESTE,Alagoas,JEQUIA DA PRAIA,180,240
01/12/2023,UTINGA AÇÚCAR E ETANOL S.A.,12275715000136,NORDESTE,Alagoas,RIO LARGO,350,450
01/12/2023,USINA CAETE S A,12282034000286,NORDESTE,Alagoas,SAO MIGUEL DOS CAMPOS,320,500
01/12/2023,USINA CAETE S A,12282034000367,NORDESTE,Alagoas,IGREJA NOVA,210,270
01/12/2023,USINA CAETE S A,12282034000600,NORDESTE,Alagoas,MACEIO,130,220
01/12/2023,USINA CAETE S A,12282034001762,SUDESTE,São Paulo,PAULICEIA,550,1200
01/12/2023,PENEDO AGRO INDUSTRIAL S/A - EM RECUPERACAO JUDICIAL,12382008000149,NORDESTE,Alagoas,PENEDO,210,250
01/12/2023,COMPANHIA ACUCAREIRA CENTRAL SUMAUMA - EM RECUPERACAO JUDICIAL,12478095000132,NORDESTE,Alagoas,MARECHAL DEODORO,120,150
01/12/2023,USINA SANTA CLOTILDE S/A - EM RECUPERACAO JUDICIAL EM RECUPERACAO JUDICIAL,12607842000195,NORDESTE,Alagoas,RIO LARGO,90,180
01/12/2023,USINA SERRA GRANDE SA,12706289000148,NORDESTE,Alagoas,SAO JOSE DA LAJE,180,190
01/12/2023,CENTRAL ACUCAREIRA SANTO ANTONIO S A,12718011000190,NORDESTE,Alagoas,SAO LUIS DO QUITUNDE,310,505
01/12/2023,TRIUNFO AGROINDUSTRIAL LTDA - EM RECUPERACAO JUDICIAL EM RECUPERACAO JUDICIAL,12733937000155,NORDESTE,Alagoas,BOCA DA MATA,300,330
01/12/2023,USINA SAO JOSE DO PINHEIRO LTDA,13324215000100,NORDESTE,Sergipe,LARANJEIRAS,150,180
01/12/2023,DELTA SUCROENERGIA S.A.,13537735000281,SUDESTE,Minas Gerais,CONCEICAO DAS ALAGOAS,900,1000
01/12/2023,DELTA SUCROENERGIA S.A.,13537735000362,SUDESTE,Minas Gerais,DELTA,180,800
01/12/2023,AGRO INDUSTRIAS DO VALE DO SAO FRANCISCO SA AGROVALE,13642699000135,NORDESTE,Bahia,JUAZEIRO,600,700
01/12/2023,BIOFLEX AGROINDUSTRIAL S.A.,13808130000288,NORDESTE,Alagoas,SAO MIGUEL DOS CAMPOS,228,228
01/12/2023,USINAS ITAMARATI S/A,15009178000170,CENTRO OESTE,Mato Grosso,NOVA OLIMPIA,1460,1565
01/12/2023,COOPERATIVA AGR PROD CANA DE CAMPO NOVO DO PARECIS LTDA,15043391000107,CENTRO OESTE,Mato Grosso,CAMPO NOVO DO PARECIS,600,1670
01/12/2023,ALCOOLVALE S/A ALCOOL E ACUCAR - EM RECUPERACAO JUDICIAL,15444904000183,CENTRO OESTE,Mato Grosso do Sul,APARECIDA DO TABOADO,0,380
01/12/2023,RAÍZEN CENTRO-SUL S.A.,15527906000721,CENTRO OESTE,Mato Grosso do Sul,RIO BRILHANTE,750,950
01/12/2023,RAÍZEN CENTRO-SUL S.A.,15527906002937,SUDESTE,Minas Gerais,LAGOA DA PRATA,1000,1100
01/12/2023,RAÍZEN CENTRO-SUL S.A.,15527906003585,CENTRO OESTE,Mato Grosso do Sul,RIO BRILHANTE,1000,1100
01/12/2023,RAÍZEN CENTRO-SUL S.A.,15527906003666,SUDESTE,São Paulo,LEME,300,510
01/12/2023,AGROPEU-AGRO INDUSTRIAL DE POMPEU S/A,16617789000164,SUDESTE,Minas Gerais,POMPEU,420,450
01/12/2023,DAMFI - DESTILARIA ANTONIO MONTI FILHO EIRELI,17869587000172,SUDESTE,Minas Gerais,CANAPOLIS,0,198
01/12/2023,DASA- DESTILARIA DE ALCOOL SERRA DOS AIMORES S/A,18054379000188,SUDESTE,Minas Gerais,SERRA DOS AIMORES,150,500
01/12/2023,U.S.A. - USINA SANTO ANGELO LTDA,19537471000161,SUDESTE,Minas Gerais,PIRAJUBA,580,1000
01/12/2023,DESTILARIA CACHOEIRA LTDA,19680743000188,SUDESTE,Minas Gerais,TUPACIGUARA,0,120
01/12/2023,ARAPORA BIOENERGIA S/A,19818301000155,SUDESTE,Minas Gerais,ARAPORA,500,500
01/12/2023,FS INDÚSTRIA DE BIOCOMBUSTÍVEIS LTDA.,20003699000150,CENTRO OESTE,Mato Grosso,LUCAS DO RIO VERDE,1650,1716
01/12/2023,FS INDÚSTRIA DE BIOCOMBUSTÍVEIS LTDA.,20003699000231,CENTRO OESTE,Mato Grosso,SORRISO,2500,2600
01/12/2023,CANEX BIOENERGIA LTDA,20058453000186,SUL,Rio Grande do Sul,SAO VICENTE DO SUL,0,1
01/12/2023,CEARA-MIRIM AGROINDUSTRIAL S.A.,20809373000115,NORDESTE,Rio Grande do Norte,CEARA-MIRIM,0,240
01/12/2023,DESTILARIA RIO DO CACHIMBO LTDA,21783238000100,SUDESTE,Minas Gerais,JOAO PINHEIRO,0,300
01/12/2023,USINA MONTE ALEGRE LTDA,22587687000146,SUDESTE,Minas Gerais,MONTE BELO,0,350
01/12/2023,DESTILLA BIOENERGIA AGROINDUSTRIAL LTDA.,23393856000170,CENTRO OESTE,Mato Grosso,ITAUBA,0,5
01/12/2023,COMPANHIA AGRICOLA PONTENOVENSE,23796998000188,SUDESTE,Minas Gerais,URUCANIA,150,200
01/12/2023,RIO AMAMBAI AGROENERGIA S.A,23858708000183,CENTRO OESTE,Mato Grosso do Sul,NAVIRAI,270,1200
01/12/2023,ALD BIOENERGIA DECIOLANDIA SA,23887964000107,CENTRO OESTE,Mato Grosso,NOVA MARILANDIA,0,323
01/12/2023,BAHIA ETANOL HOLDING S.A,24870441000293,NORDESTE,Bahia,IBIRAPUA,250,650
01/12/2023,CLARION S/A AGROINDUSTRIAL EM RECUPERACAO JUDICIAL,24956666000267,SUL,Paraná,IBAITI,500,620
01/12/2023,GEM AGROINDUSTRIAL E COMERCIAL LTDA,25006271000185,CENTRO OESTE,Goiás,ACREUNA,0,120
01/12/2023,SAFRAS INDUSTRIA E COMERCIO DE BIOCOMBUSTIVEIS LTDA,25242466000124,CENTRO OESTE,Mato Grosso,SORRISO,0,95
01/12/2023,LASA LINHARES AGROINDUSTRIAL SA,27291400000150,SUDESTE,Espírito Santo,LINHARES,300,400
01/12/2023,USINA PAINEIRAS SOCIEDADE ANONIMA,27777903000130,SUDESTE,Espírito Santo,ITAPEMIRIM,308,324
01/12/2023,DESTILARIA IPANEMA LTDA,27951210000111,SUDESTE,São Paulo,BARBOSA,0,100
01/12/2023,CANAPOLIS ACUCAR E ETANOL S.A,28144326000101,SUDESTE,Minas Gerais,CANAPOLIS,300,750
01/12/2023,IMPACTO BIOENERGIA ALAGOAS S.A,28620879000193,NORDESTE,Alagoas,TEOTONIO VILELA,110,250
01/12/2023,AGRISA AGROINDUSTRIAL SÃO JOÃO S/A,28851889000210,SUDESTE,Rio de Janeiro,CABO FRIO,240,270
01/12/2023,MINAS BIOENERGIA LTDA,29116635000130,SUDESTE,Minas Gerais,PIUMHI,0,1
01/12/2023,USINA DE ALCOOL TRES IRMAOS LTDA,29204243000123,CENTRO OESTE,Mato Grosso,IPIRANGA DO NORTE,0,60
01/12/2023,INPASA AGROINDUSTRIAL S/A,29316596000115,CENTRO OESTE,Mato Grosso,SINOP,3000,3000
01/12/2023,INPASA AGROINDUSTRIAL S/A,29316596000204,CENTRO OESTE,Mato Grosso do Sul,DOURADOS,3000,3000
01/12/2023,INPASA AGROINDUSTRIAL S/A,29316596000468,CENTRO OESTE,Mato Grosso,NOVA MUTUM,1300,2600
01/12/2023,ALCON-COMPANHIA DE ALCOOL CONCEICAO DA BARRA,30974737000176,SUDESTE,Espírito Santo,CONCEICAO DA BARRA,300,470
01/12/2023,"USINA CENTRAL MATA SUL, INDUSTRIA E COMERCIO DE ACUCAR E ALCOOL LTDA",31059324000129,NORDESTE,Pernambuco,CABO DE SANTO AGOSTINHO,130,150
01/12/2023,USINA GIASA LTDA,31093639000192,NORDESTE,Paraíba,PEDRAS DE FOGO,300,800
01/12/2023,USINA ESTIVAS LTDA,31168247000145,NORDESTE,Rio Grande do Norte,AREZ,120,200
01/12/2023,INDUSTRIA E COMERCIO DESTILARIA MANTO AZUL EIRELI,32765581000149,CENTRO OESTE,Mato Grosso,PRIMAVERA DO LESTE,0,12
01/12/2023,GOIAS BIOENERGIA S/A,33142192000120,CENTRO OESTE,Goiás,PORTEIRAO,550,550
01/12/2023,USINA BARRALCOOL S/A,33664228000135,CENTRO OESTE,Mato Grosso,BARRA DO BUGRES,900,1520
01/12/2023,NEXUS PRODUCAO E COMERCIALIZACAO DE BIOENERGIA LTDA,34639735000181,SUL,Rio Grande do Sul,SAO SEBASTIAO DO CAI,0,1
01/12/2023,USINA ENERSUGAR S/A  ACUCAR E ALCOOL,34656444000100,SUDESTE,São Paulo,IBIRAREMA,0,600
01/12/2023,COOPERATIVA DOS PRODUTORES DE CANA DE ACUCAR DA MATA SUL,34671567000101,NORDESTE,Pernambuco,RIBEIRAO,140,200
01/12/2023,AGUAPEI AGROENERGIA S.A,35203047000137,CENTRO OESTE,Goiás,SAO SIMAO,0,400
01/12/2023,LINS AGROINDUSTRIAL S.A.,35637796000172,SUDESTE,São Paulo,LINS,650,1100
01/12/2023,ENERGETICA SANTA HELENA S/A,37216363000250,CENTRO OESTE,Mato Grosso do Sul,NOVA ANDRADINA,330,1150
01/12/2023,CBB- COMPANHIA BIOENERGETICA BRASILEIRA - EM RECUPERACAO JUDICIAL,37848595000140,CENTRO OESTE,Goiás,VILA BOA,120,450
01/12/2023,SÃO LUIZ AGROINDÚSTRIA S/A.,38278706000192,SUDESTE,São Paulo,PIRASSUNUNGA,200,600
01/12/2023,USINA ITAJOBI LTDA - ACUCAR E ALCOOL,43533819000399,SUDESTE,São Paulo,MARAPOAMA,300,540
01/12/2023,ALCOESTE BIOENERGIA FERNANDOPOLIS S.A,43545284000104,SUDESTE,São Paulo,FERNANDOPOLIS,420,800
01/12/2023,BRANCO PERES AGRO S/A,43619832001760,SUDESTE,São Paulo,ADAMANTINA,180,380
01/12/2023,RENUKA DO BRASIL S.A. - EM RECUPERACAO JUDICIAL,43932102000581,SUDESTE,São Paulo,PROMISSAO,920,1600
01/12/2023,USINA SANTA LUCIA S A,44207249000148,SUDESTE,São Paulo,ARARAS,310,500
01/12/2023,U.S.J. - ACUCAR E ALCOOL S/A,44209336003583,SUDESTE,São Paulo,ARARAS,800,1000
01/12/2023,COLOMBO AGROINDUSTRIA S.A,44330975000153,SUDESTE,São Paulo,ARIRANHA,0,1400
01/12/2023,COLOMBO AGROINDUSTRIA S.A,44330975002288,SUDESTE,São Paulo,PALESTINA,600,1000
01/12/2023,COLOMBO AGROINDUSTRIA S.A,44330975002520,SUDESTE,São Paulo,SANTA ALBERTINA,0,1000
01/12/2023,USINA ACUCAREIRA GUAIRA LIMITADA,44346583000182,SUDESTE,São Paulo,GUAIRA,480,500
01/12/2023,COCAL COMERCIO INDUSTRIA CANAA ACUCAR E ALCOOL LTDA,44373108000103,SUDESTE,São Paulo,PARAGUACU PAULISTA,200,600
01/12/2023,COCAL COMERCIO INDUSTRIA CANAA ACUCAR E ALCOOL LTDA,44373108000600,SUDESTE,São Paulo,NARANDIBA,800,1200
01/12/2023,DELLA COLETTA BIOENERGIA S/A,44691236000197,SUDESTE,São Paulo,BARIRI,150,410
01/12/2023,AGROINDUSTRIAL VISTA ALEGRE S.A. EM RECUPERACAO JUDICIAL,44836856000177,SUDESTE,São Paulo,ITAPETININGA,350,350
01/12/2023,DESTILARIA GENERALCO S/A - EM RECUPERACAO JUDICIAL,44845915000173,SUDESTE,São Paulo,GENERAL SALGADO,0,570
01/12/2023,PITANGUEIRAS ACUCAR E ALCOOL LTDA,44870939000182,SUDESTE,São Paulo,PITANGUEIRAS,330,600
01/12/2023,USINA SANTA FE S/A.,45281813000135,SUDESTE,São Paulo,NOVA EUROPA,180,1000
01/12/2023,USINA SANTA RITA S/A ACUCAR E ALCOOL EM RECUPERACAO JUDICIAL,45353547000109,SUDESTE,São Paulo,SANTA RITA DO PASSA QUATRO,300,600
01/12/2023,ROSA S A INDUSTRIA COMERCIO PRODUTOS AGRICOLAS,45483054000193,SUDESTE,São Paulo,BOITUVA,0,120
01/12/2023,USINA SANTA ROSA LTDA EM RECUPERACAO JUDICIAL,45483146000173,SUDESTE,São Paulo,BOITUVA,0,180
01/12/2023,CLEALCO ACUCAR E ALCOOL S/A  EM RECUPERACAO JUDICIAL,45483450000110,SUDESTE,São Paulo,CLEMENTINA,0,530
01/12/2023,CLEALCO ACUCAR E ALCOOL S/A  EM RECUPERACAO JUDICIAL,45483450002164,SUDESTE,São Paulo,QUEIROZ,500,500
01/12/2023,CENTRAL ENERGÉTICA MORENO AÇÚCAR E ÁLCOOL LTDA.,45765914000181,SUDESTE,São Paulo,LUIS ANTONIO,1200,1200
01/12/2023,DIANA BIOENERGIA AVANHANDAVA SA,45902707000121,SUDESTE,São Paulo,AVANHANDAVA,100,350
01/12/2023,SALTO BOTELHO AGROENERGIA S.A.,45968162000156,SUDESTE,São Paulo,LUCELIA,400,600
01/12/2023,TRIEX BIOENERGIA LTDA.,46207827000171,SUL,Rio Grande do Sul,ARROIO DO MEIO,0,1
01/12/2023,FS I INDÚSTRIA DE ETANOL S.A.,46710597000240,CENTRO OESTE,Mato Grosso,PRIMAVERA DO LESTE,1950,2028
01/12/2023,NEOMILLE S.A.,47062997000178,CENTRO OESTE,Goiás,CHAPADAO DO CEU,800,1600
01/12/2023,USINA SAO DOMINGOS-ACUCAR E ETANOL S/A,47063128000168,SUDESTE,São Paulo,CATANDUVA,450,500
01/12/2023,LOUIS DREYFUS COMPANY BRASIL S.A.,47067525021296,SUL,Rio Grande do Sul,SAO SEBASTIAO DO CAI,0,1
01/12/2023,TEREOS ACUCAR E ENERGIA BRASIL S.A.,47080619000974,SUDESTE,São Paulo,SEVERINIA,300,500
01/12/2023,TEREOS ACUCAR E ENERGIA BRASIL S.A.,47080619001199,SUDESTE,São Paulo,OLIMPIA,0,480
01/12/2023,TEREOS ACUCAR E ENERGIA BRASIL S.A.,47080619003051,SUDESTE,São Paulo,TANABI,280,720
01/12/2023,TEREOS ACUCAR E ENERGIA BRASIL S.A.,47080619003302,SUDESTE,São Paulo,GUAIRA,120,1100
01/12/2023,TEREOS ACUCAR E ENERGIA BRASIL S.A.,47080619006158,SUDESTE,São Paulo,PITANGUEIRAS,240,1250
01/12/2023,TEREOS ACUCAR E ENERGIA BRASIL S.A.,47080619006239,SUDESTE,São Paulo,COLINA,0,550
01/12/2023,TGM INDUSTRIA E COMERCIO DE ALCOOL E AGUARDENTE LTDA,47233416000113,SUDESTE,São Paulo,CERQUEIRA CESAR,0,300
01/12/2023,J PILON SA ACUCAR E ALCOOL,47254396000167,SUDESTE,São Paulo,CERQUILHO,160,580
01/12/2023,USINA SANTA ISABEL S/A,47524632000118,SUDESTE,São Paulo,NOVO HORIZONTE,700,700
01/12/2023,USINA SANTA ISABEL S/A,47524632000894,SUDESTE,São Paulo,MENDONCA,0,600
01/12/2023,SONORA ESTANCIA S/A,47902283000120,CENTRO OESTE,Mato Grosso do Sul,SONORA,300,460
01/12/2023,USINA ALTO ALEGRE S/A - ACUCAR E ALCOOL,48295562001108,SUDESTE,São Paulo,PRESIDENTE PRUDENTE,300,350
01/12/2023,USINA ALTO ALEGRE S/A - ACUCAR E ALCOOL,48295562001450,SUL,Paraná,COLORADO,600,700
01/12/2023,USINA ALTO ALEGRE S/A - ACUCAR E ALCOOL,48295562001884,SUL,Paraná,SANTO INACIO,700,700
01/12/2023,USINA ALTO ALEGRE S/A - ACUCAR E ALCOOL,48295562001965,SUL,Paraná,FLORESTOPOLIS,0,600
01/12/2023,NARDINI AGROINDUSTRIAL LTDA,48708267001560,CENTRO OESTE,Goiás,APORE,0,0
01/12/2023,NARDINI AGROINDUSTRIAL LTDA,48708267046156,SUDESTE,São Paulo,VISTA ALEGRE DO ALTO,650,1050
01/12/2023,INDUSTRIA E COMERCIO DE BEBIDAS SEIS LAGOAS LTDA,49049638000106,SUDESTE,São Paulo,BROTAS,0,180
01/12/2023,RAÍZEN CENTRO-SUL PAULISTA S.A.,49213747000117,SUDESTE,São Paulo,MORRO AGUDO,600,1200
01/12/2023,RAÍZEN CENTRO-SUL PAULISTA S.A.,49213747011585,SUDESTE,São Paulo,MORRO AGUDO,350,700
01/12/2023,RAÍZEN CENTRO-SUL PAULISTA S.A.,49213747011828,SUDESTE,São Paulo,SERTAOZINHO,500,1150
01/12/2023,RAÍZEN CENTRO-SUL PAULISTA S.A.,49213747012980,SUDESTE,São Paulo,COLOMBIA,0,550
01/12/2023,NOVA PLATINA BIOENERGIA LTDA,49381734000157,SUDESTE,São Paulo,PLATINA,60,170
01/12/2023,LONDRA ACUCAR E ALCOOL LTDA EM RECUPERACAO JUDICIAL,49605157000210,SUDESTE,São Paulo,ITAI,380,410
01/12/2023,MOEMA BIOENERGIA S.A,49972326000170,SUDESTE,São Paulo,ORINDIUVA,500,1100
